Index;Value
0;2,99112214696501
1;2,99430370736815
2;2,99621264361004
3;2,99748526777129
4;3,00130314025506
5;3,00130314025506
6;3,00321207649695
7;3,00639363690009
8;3,00893888522261
9;3,00893888522261
10;3,01148413354512
11;3,01530200602889
12;3,01593831810952
13;3,01721094227077
14;3,02293775099643
15;3,02357406307706
16;3,02548299931894
17;3,02802824764145
18;3,0312098080446
19;3,03248243220585
20;3,035663992609
21;3,03884555301214
22;3,04139080133465
23;3,04457236173779
24;3,04648129797968
25;3,04839023422156
26;3,05029917046345
27;3,05475335502785
28;3,05729860335036
29;3,05857122751162
30;3,06238909999539
31;3,06620697247916
32;3,06747959664041
33;3,07193378120481
34;3,07447902952732
35;3,07638796576921
36;3,08020583825298
37;3,08338739865612
38;3,08593264697864
39;3,09038683154303
40;3,09484101610743
41;3,09484101610743
42;3,10120413691372
43;3,1031130731556
44;3,10438569731686
45;3,10947619396189
46;3,11393037852628
47;3,11583931476817
48;3,11965718725194
49;3,12411137181634
50;3,12602030805822
51;3,12983818054199
52;3,13365605302576
53;3,1368376134289
54;3,14192811007393
55;3,14510967047707
56;3,14956385504147
57;3,15210910336399
58;3,15529066376713
59;3,15974484833153
60;3,1635627208153
61;3,16801690537969
62;3,17247108994409
63;3,17501633826661
64;3,179470522831
65;3,18328839531477
66;3,1883788919598
67;3,19346938860483
68;3,19537832484671
69;3,20046882149174
70;3,20492300605614
71;3,20937719062054
72;3,21192243894305
73;3,21828555974933
74;3,22146712015248
75;3,22719392887813
76;3,23164811344253
77;3,23610229800693
78;3,23928385841007
79;3,24501066713573
80;3,24755591545824
81;3,25201010002264
82;3,26028215707081
83;3,26346371747395
84;3,26600896579646
85;3,273644710764
86;3,27555364700589
87;3,28064414365091
88;3,2870072644572
89;3,29082513694097
90;3,29464300942474
91;3,30100613023102
92;3,30546031479542
93;3,30864187519856
94;3,31564130808547
95;3,31945918056924
96;3,32582230137553
97;3,33154911010118
98;3,3340943584237
99;3,33854854298809
100;3,34682060003626
101;3,35063847252003
102;3,35572896916506
103;3,36145577789071
104;3,36272840205197
105;3,36972783493888
106;3,37418201950328
107;3,37927251614831
108;3,38309038863208
109;3,39136244568025
110;3,39772556648653
111;3,39963450272842
112;3,40663393561533
113;3,41299705642161
114;3,41554230474413
115;3,42190542555041
116;3,42763223427606
117;3,43145010675983
118;3,43908585172738
119;3,44481266045303
120;3,44926684501743
121;3,45435734166245
122;3,46199308663
123;3,46453833495251
124;3,47153776783942
125;3,47726457656508
126;3,4823550732101
127;3,48808188193576
128;3,49508131482267
129;3,5001718114677
130;3,50526230811272
131;3,51098911683838
132;3,51735223764466
133;3,52180642220906
134;3,52753323093472
135;3,53707791214414
136;3,54216840878917
137;3,54662259335357
138;3,55362202624048
139;3,55871252288551
140;3,56253039536928
141;3,56952982825619
142;3,57525663698184
143;3,57971082154624
144;3,58861919067504
145;3,59498231148132
146;3,59943649604572
147;3,60579961685201
148;3,61152642557766
149;3,61598061014206
150;3,62298004302897
151;3,62997947591588
152;3,63443366048028
153;3,64206940544782
154;3,65034146249599
155;3,65479564706039
156;3,66115876786667
157;3,66688557659233
158;3,67133976115673
159;3,6796118182049
160;3,68470231484992
161;3,69042912357558
162;3,69742855646249
163;3,70251905310752
164;3,70760954975254
165;3,71524529472008
166;3,722244727607
167;3,72669891217139
168;3,7336983450583
169;3,73878884170333
170;3,74578827459024
171;3,75342401955778
172;3,75978714036407
173;3,76424132492847
174;3,77060444573475
175;3,77633125446041
176;3,78269437526669
177;3,79096643231486
178;3,79542061687926
179;3,80051111352428
180;3,81005579473371
181;3,81578260345936
182;3,82150941218502
183;3,82850884507193
184;3,83423565379759
185;3,83996246252324
186;3,84759820749078
187;3,85332501621644
188;3,86032444910335
189;3,86859650615152
190;3,87305069071592
191;3,87877749944157
192;3,88577693232848
193;3,89150374105414
194;3,89723054977979
195;3,90486629474733
196;3,90932047931173
197;3,91886516052116
198;3,92459196924681
199;3,93350033837561
200;3,93668189877875
201;3,94304501958504
202;3,95068076455258
203;3,9557712611976
204;3,96277069408451
205;3,96849750281017
206;3,97804218401959
207;3,98376899274525
208;3,99013211355153
209;3,99522261019656
210;4,00094941892222
211;4,00922147597039
212;4,01303934845416
213;4,02131140550232
214;4,02767452630861
215;4,03403764711489
216;4,0410370800018
217;4,04676388872746
218;4,05185438537248
219;4,05758119409814
220;4,06394431490442
221;4,06967112363008
222;4,07667055651699
223;4,08303367732327
224;4,09130573437144
225;4,0970325430971
226;4,10403197598401
227;4,10912247262904
228;4,11548559343532
229;4,12248502632223
230;4,126302898806
231;4,13457495585417
232;4,14093807666045
233;4,14793750954737
234;4,15366431827302
235;4,16066375115993
236;4,16639055988559
237;4,17148105653062
238;4,17848048941753
239;4,18484361022381
240;4,18993410686884
241;4,19947878807826
242;4,20456928472329
243;4,21093240552957
244;4,21665921425523
245;4,22429495922277
246;4,22811283170654
247;4,23511226459345
