Index;Value
0;4,40818915052436
1;4,40373496595997
2;4,39928078139557
3;4,39419028475054
4;4,386554539783
5;4,3821003552186
6;4,37700985857358
7;4,37191936192855
8;4,36555624112227
9;4,3572841840741
10;4,35155737534844
11;4,34773950286467
12;4,34074006997776
13;4,33437694917148
14;4,32992276460708
15;4,32228701963954
16;4,31846914715577
17;4,3101970901076
18;4,30256134514006
19;4,2968345364144
20;4,29174403976937
21;4,28665354312435
22;4,28029042231807
23;4,27392730151178
24;4,26820049278613
25;4,26374630822173
26;4,25483793909293
27;4,24911113036728
28;4,24211169748036
29;4,23511226459345
30;4,23129439210968
31;4,22429495922277
32;4,21729552633586
33;4,21220502969083
34;4,2071145330458
35;4,19820616391701
36;4,19184304311072
37;4,18611623438507
38;4,17975311357879
39;4,17466261693376
40;4,16829949612747
41;4,16130006324056
42;4,15620956659554
43;4,14857382162799
44;4,14093807666045
45;4,13393864377354
46;4,12884814712852
47;4,12503027464474
48;4,11803084175783
49;4,10912247262904
50;4,10275935182275
51;4,09766885517773
52;4,09385098269396
53;4,08430630148453
54;4,07667055651699
55;4,07221637195259
56;4,06648956322694
57;4,06012644242065
58;4,05249069745311
59;4,04612757664683
60;4,03849183167929
61;4,03531027127615
62;4,02576559006672
63;4,01940246926044
64;4,01558459677667
65;4,00985778805101
66;4,00349466724473
67;3,99649523435782
68;3,99076842563216
69;3,98504161690651
70;3,97740587193897
71;3,97040643905205
72;3,96277069408451
73;3,95768019743949
74;3,95195338871383
75;3,94559026790755
76;3,93795452294001
77;3,93159140213372
78;3,92586459340807
79;3,92013778468241
80;3,9131383517955
81;3,9042299826667
82;3,90104842226356
83;3,89404898937665
84;3,888322180651
85;3,88132274776408
86;3,87305069071592
87;3,86923281823215
88;3,8615970732646
89;3,85459764037769
90;3,84823451957141
91;3,8412350866845
92;3,8367809021201
93;3,83041778131382
94;3,82405466050753
95;3,81641891553999
96;3,81005579473371
97;3,8030563618468
98;3,79732955312114
99;3,79033012023423
100;3,78460331150857
101;3,77824019070229
102;3,77251338197664
103;3,76805919741224
104;3,76169607660595
105;3,75278770747716
106;3,74578827459024
107;3,73942515378396
108;3,7336983450583
109;3,72924416049391
110;3,72288103968762
111;3,71460898263945
112;3,71015479807506
113;3,70506430143003
114;3,69742855646249
115;3,69042912357558
116;3,68406600276929
117;3,67897550612427
118;3,67324869739861
119;3,66688557659233
120;3,66115876786667
121;3,65543195914102
122;3,65034146249599
123;3,64270571752845
124;3,63570628464154
125;3,63125210007714
126;3,62425266719023
127;3,61852585846457
128;3,61216273765829
129;3,60707224101326
130;3,60134543228761
131;3,59561862356195
132;3,58798287859441
133;3,5809834457075
134;3,57780188530436
135;3,57143876449807
136;3,56507564369179
137;3,55871252288551
138;3,55489465040174
139;3,54853152959545
140;3,54216840878917
141;3,53453266382163
142;3,53007847925723
143;3,52435167053157
144;3,51862486180592
145;3,51226174099964
146;3,50589862019335
147;3,50144443562895
148;3,49635393898393
149;3,4912634423389
150;3,4823550732101
151;3,4779008886457
152;3,47408301616193
153;3,46835620743628
154;3,46135677454937
155;3,45626627790434
156;3,45244840542057
157;3,44672159669492
158;3,439722163808
159;3,43463166716298
160;3,42890485843732
161;3,42317804971167
162;3,41617861682475
163;3,41363336850224
164;3,40790655977658
165;3,4015434389703
166;3,39581663024465
167;3,39263506984151
168;3,38627194903522
169;3,37990882822894
170;3,37481833158391
171;3,36909152285826
172;3,36654627453574
173;3,36081946581009
174;3,3544563450038
175;3,35063847252003
176;3,34618428795563
177;3,33918485506872
178;3,3340943584237
179;3,33154911010118
180;3,32709492553678
181;3,32136811681113
182;3,3162776201661
183;3,31118712352107
184;3,30609662687605
185;3,30164244231165
186;3,29591563358599
187;3,2914614490216
188;3,28764357653782
189;3,2825530798928
190;3,27746258324777
191;3,27300839868337
192;3,26855421411898
193;3,26410002955458
194;3,25964584499018
195;3,25455534834515
196;3,24946485170012
197;3,24373804297447
198;3,24119279465195
199;3,23673861008756
200;3,2310118013619
201;3,22719392887813
202;3,22273974431373
203;3,21892187182996
204;3,21446768726556
205;3,20746825437865
206;3,20492300605614
207;3,201741445653
208;3,1972872610886
209;3,19346938860483
210;3,18901520404043
211;3,1839247073954
212;3,18074314699226
213;3,17692527450849
214;3,17310740202472
215;3,16801690537969
216;3,1635627208153
217;3,16165378457341
218;3,15783591208964
219;3,15338172752524
220;3,14956385504147
221;3,14510967047707
222;3,1412917979933
223;3,13811023759016
224;3,13429236510639
225;3,12983818054199
226;3,12729293221948
227;3,12474768389697
228;3,12029349933257
229;3,11520300268754
230;3,11329406644566
231;3,11138513020377
232;3,10565832147812
233;3,10184044899435
234;3,09993151275246
235;3,09802257651057
236;3,0942047040268
237;3,08975051946241
238;3,08720527113989
239;3,08466002281738
240;3,08147846241424
241;3,07702427784984
242;3,07447902952732
243;3,0738427174467
244;3,07066115704355
245;3,06429803623727
246;3,06366172415664
247;3,06175278791476
248;3,05793491543099
249;3,05538966710848
250;3,0515717946247
251;3,05029917046345
252;3,04648129797968
253;3,04393604965716
254;3,04139080133465
255;3,03948186509277
256;3,035663992609
257;3,03311874428648
258;3,03057349596397
259;3,02739193556083
260;3,02739193556083
261;3,02548299931894
262;3,02102881475454
263;3,0178472543514
264;3,01593831810952
265;3,01593831810952
266;3,01212044562575
267;3,00957519730323
268;3,00702994898072
269;3,00766626106135
270;3,00384838857758
271;3,00257576441632
272;2,99939420401318
273;3,00003051609381
274;2,99748526777129
275;2,99557633152941
276;2,99112214696501
277;2,99239477112627
278;2,99112214696501
279;2,98984952280375
280;2,98603165031998
281;2,9841227140781
282;2,98221377783621
283;2,98285008991684
284;2,98030484159433
285;2,97712328119119
286;2,97712328119119
287;2,97648696911056
288;2,97457803286867
289;2,9707601603849
290;2,97266909662679
291;2,97139647246553
292;2,96948753622365
293;2,96757859998176
294;2,9663059758205
295;2,96694228790113
296;2,9663059758205
297;2,96503335165925
298;2,96248810333673
299;2,96312441541736
300;2,96376072749799
301;2,96248810333673
302;2,95994285501422
303;2,95867023085296
304;2,95803391877234
305;2,96121547917548
306;2,95739760669171
307;2,95803391877234
308;2,95548867044982
309;2,95739760669171
310;2,95548867044982
311;2,95485235836919
312;2,95357973420794
313;2,95485235836919
314;2,95485235836919
315;2,95421604628856
316;2,95294342212731
317;2,95485235836919
318;2,95485235836919
319;2,95485235836919
320;2,95357973420794
321;2,95294342212731
322;2,95357973420794
323;2,95421604628856
324;2,95485235836919
325;2,95357973420794
326;2,95230711004668
327;2,95548867044982
328;2,95612498253045
329;2,95612498253045
330;2,95294342212731
331;2,95548867044982
332;2,95739760669171
333;2,95676129461108
334;2,95676129461108
335;2,95739760669171
336;2,95930654293359
337;2,95994285501422
338;2,96057916709485
339;2,95930654293359
340;2,96121547917548
341;2,96121547917548
342;2,96312441541736
343;2,96376072749799
344;2,96439703957862
345;2,96503335165925
346;2,9663059758205
347;2,96821491206239
348;2,9707601603849
349;2,97139647246553
350;2,97012384830427
351;2,97139647246553
352;2,97457803286867
353;2,97585065702993
354;2,97648696911056
355;2,97585065702993
356;2,97775959327181
357;2,98030484159433
358;2,98285008991684
359;2,9841227140781
360;2,9841227140781
361;2,98603165031998
362;2,99048583488438
363;2,98984952280375
364;2,99112214696501
365;2,9930310832069
366;2,99557633152941
367;2,99621264361004
368;2,99812157985192
369;3,00066682817444
370;3,0044847006582
371;3,0044847006582
372;3,00639363690009
373;3,00957519730323
374;3,013393069787
375;3,01275675770637
376;3,01530200602889
377;3,0178472543514
378;3,02039250267391
379;3,02357406307706
380;3,02421037515768
381;3,02866455972208
382;3,02930087180271
383;3,0312098080446
384;3,03311874428648
385;3,03693661677025
