Index;Value
0;-1,02909757844496
1;-1,02973389052559
2;-1,03037020260622
3;-1,03164282676747
4;-1,03164282676747
5;-1,03100651468685
6;-1,03100651468685
7;-1,0322791388481
8;-1,03164282676747
9;-1,03164282676747
10;-1,03291545092873
11;-1,03291545092873
12;-1,03355176300936
13;-1,0322791388481
14;-1,03164282676747
15;-1,0322791388481
16;-1,03164282676747
17;-1,03164282676747
18;-1,03291545092873
19;-1,03164282676747
20;-1,03037020260622
21;-1,03100651468685
22;-1,03100651468685
23;-1,02973389052559
24;-1,02846126636433
25;-1,0278249542837
26;-1,02846126636433
27;-1,02718864220308
28;-1,02591601804182
29;-1,02591601804182
30;-1,02527970596119
31;-1,02591601804182
32;-1,02464339388056
33;-1,02400708179993
34;-1,02337076971931
35;-1,02209814555805
36;-1,02082552139679
37;-1,02018920931616
38;-1,01891658515491
39;-1,01764396099365
40;-1,01764396099365
41;-1,01700764891302
42;-1,01573502475177
43;-1,01573502475177
44;-1,01318977642925
45;-1,01382608850988
46;-1,01128084018737
47;-1,00809927978422
48;-1,00682665562297
49;-1,00619034354234
50;-1,00555403146171
51;-1,00364509521983
52;-1,00173615897794
53;-1,00046353481668
54;-0,997918286494171
55;-0,997281974413543
56;-0,994100414010401
57;-0,992827789849144
58;-0,99028254152663
59;-0,987737293204117
60;-0,988373605284746
61;-0,985828356962232
62;-0,983919420720347
63;-0,980101548236577
64;-0,977556299914063
65;-0,977556299914063
66;-0,975647363672178
67;-0,972465803269037
68;-0,971829491188409
69;-0,968647930785266
70;-0,966102682462753
71;-0,962284809978983
72;-0,962284809978983
73;-0,960375873737098
74;-0,957830625414585
75;-0,955285377092071
76;-0,953376440850186
77;-0,952103816688929
78;-0,950194880447044
79;-0,946377007963274
80;-0,942559135479504
81;-0,94001388715699
82;-0,938741262995734
83;-0,934287078431336
84;-0,933014454270078
85;-0,929832893866936
86;-0,926651333463795
87;-0,92474239722191
88;-0,922197148899397
89;-0,917742964334998
90;-0,915834028093113
91;-0,912652467689971
92;-0,909470907286829
93;-0,906925658964315
94;-0,906289346883687
95;-0,900562538158032
96;-0,898017289835519
97;-0,894835729432377
98;-0,891017856948607
99;-0,888472608626094
100;-0,884018424061694
101;-0,879564239497296
102;-0,877018991174783
103;-0,873837430771641
104;-0,870655870368499
105;-0,866201685804101
106;-0,863020125400959
107;-0,859838564997817
108;-0,856020692514047
109;-0,850930195869021
110;-0,848384947546506
111;-0,844567075062737
112;-0,840112890498338
113;-0,836295018014568
114;-0,833113457611426
115;-0,828659273047028
116;-0,825477712643885
117;-0,822296152240744
118;-0,817205655595717
119;-0,814024095192575
120;-0,809569910628177
121;-0,806388350225035
122;-0,803206789821894
123;-0,800661541499379
124;-0,793662108612468
125;-0,790480548209326
126;-0,787298987806184
127;-0,782844803241786
128;-0,777754306596758
129;-0,772663809951732
130;-0,768845937467962
131;-0,764391752903563
132;-0,760573880419793
133;-0,754210759613509
134;-0,749756575049111
135;-0,745938702565341
136;-0,743393454242828
137;-0,738939269678429
138;-0,733212460952774
139;-0,728758276388375
140;-0,724940403904605
141;-0,719849907259579
142;-0,714759410614551
143;-0,709668913969525
144;-0,705214729405126
145;-0,699487920679471
146;-0,697578984437586
147;-0,692488487792559
148;-0,686125366986275
149;-0,681671182421876
150;-0,677216997857478
151;-0,672126501212452
152;-0,669581252889938
153;-0,662581820003026
154;-0,658763947519255
155;-0,654309762954857
156;-0,647310330067945
157;-0,642856145503547
158;-0,638401960939149
159;-0,631402528052236
160;-0,62631203140721
161;-0,622494158923439
162;-0,616131038117156
163;-0,611040541472129
164;-0,605313732746474
165;-0,601495860262704
166;-0,595769051537048
167;-0,590678554892022
168;-0,583679122005109
169;-0,577952313279455
170;-0,573498128715055
171;-0,568407632070029
172;-0,562680823344373
