Index;Value
0;2,05510707636069
1;2,05447076428007
2;2,05256182803818
3;2,05319814011881
4;2,05128920387692
5;2,04874395555441
6;2,04556239515127
7;2,04747133139315
8;2,04556239515127
9;2,04301714682876
10;2,04047189850624
11;2,0417445226675
12;2,03856296226436
13;2,03410877769996
14;2,03410877769996
15;2,03219984145807
16;2,0283819689743
17;2,02710934481305
18;2,02520040857116
19;2,02520040857116
20;2,02201884816802
21;2,01756466360362
22;2,01692835152299
23;2,01501941528111
24;2,01120154279734
25;2,00738367031357
26;2,00547473407168
27;2,0035657978298
28;1,99847530118477
29;1,99593005286226
30;1,99274849245912
31;1,98956693205597
32;1,98702168373346
33;1,98193118708843
34;1,97938593876592
35;1,97620437836278
36;1,97302281795964
37;1,96602338507272
38;1,96411444883084
39;1,9609328884277
40;1,9564787038633
41;1,95138820721827
42;1,94693402265387
43;1,94438877433136
44;1,94057090184759
45;1,93420778104131
46;1,92975359647691
47;1,92529941191251
48;1,92211785150937
49;1,91639104278371
50;1,91066423405806
51;1,90621004949366
52;1,90239217700989
53;1,89793799244549
54;1,89093855955858
55;1,88648437499418
56;1,88139387834915
57;1,87884863002664
58;1,86994026089784
59;1,86484976425282
60;1,86039557968842
61;1,85530508304339
62;1,84957827431773
63;1,84130621726957
64;1,83876096894705
65;1,8330341602214
66;1,82603472733449
67;1,81839898236695
68;1,81267217364129
69;1,80821798907689
70;1,80185486827061
71;1,79358281122244
72;1,78912862665804
73;1,78467444209364
74;1,77767500920673
75;1,76940295215856
76;1,76176720719102
77;1,75540408638474
78;1,74840465349783
79;1,74395046893343
80;1,73695103604652
81;1,7299516031596
82;1,72231585819206
83;1,71658904946641
84;1,71022592866012
85;1,70259018369258
86;1,69304550248316
87;1,68668238167687
88;1,68031926087059
89;1,67204720382242
90;1,66632039509677
91;1,65677571388734
92;1,65041259308106
93;1,64214053603289
94;1,63450479106535
95;1,62496010985592
96;1,61859698904964
97;1,6109612440821
98;1,60141656287268
99;1,59250819374388
100;1,58550876085697
101;1,57850932797005
102;1,56896464676063
103;1,5594199655512
104;1,54987528434178
105;1,54287585145487
106;1,53587641856795
107;1,52696804943916
108;1,51615074406847
109;1,50787868702031
110;1,50151556621402
111;1,49069826084334
112;1,48051726755329
113;1,47351783466637
114;1,46397315345695
115;1,45442847224752
116;1,4448837910381
117;1,4359754219093
118;1,42770336486113
119;1,41943130781296
120;1,40606875411977
121;1,3977966970716
122;1,39016095210406
123;1,37934364673338
124;1,37043527760458
125;1,36152690847578
126;1,35134591518573
127;1,34307385813756
128;1,33225655276688
129;1,32080293531557
130;1,31189456618677
131;1,30044094873546
132;1,28962364336478
133;1,28198789839724
134;1,27180690510718
135;1,26226222389776
136;1,25144491852708
137;1,24444548564017
138;1,23235555610823
139;1,21962931449566
140;1,21135725744749
141;1,20181257623807
142;1,19035895878675
143;1,17890534133544
144;1,16999697220665
145;1,15981597891659
146;1,1464534252234
147;1,13627243193334
148;1,12609143864329
149;1,11654675743387
150;1,1038205158213
151;1,09363952253124
152;1,08345852924119
153;1,07264122387051
154;1,0611876064192
155;1,047825052726
156;1,03764405943595
157;1,02937200238778
158;1,01791838493647
159;1,00455583124327
160;0,993738525872592
161;0,98292122050191
162;0,973376539292484
163;0,960013985599289
164;0,945378807744837
165;0,934561502374154
166;0,926289445325986
167;0,913563203713418
168;0,902109586262108
169;0,891928592972055
170;0,879838663440116
171;0,868385045988806
172;0,85502249229561
173;0,844205186924928
174;0,832115257392989
175;0,819389015780422
176;0,807935398329112
177;0,797118092958429
178;0,785664475507119
179;0,772938233894552
180;0,760848304362613
181;0,750667311072559
182;0,736032133218107
183;0,724578515766797
184;0,711852274154229
185;0,69976234462229
186;0,688945039251609
187;0,675582485558412
188;0,663492556026474
189;0,652675250655792
190;0,639312696962596
191;0,624677519108144
192;0,613223901656833
193;0,601770284205523
194;0,589680354673584
195;0,578863049302902
196;0,566773119770963
197;0,555955814400281
198;0,545138509029599
199;0,529867019094518
200;0,517140777481951
201;0,505687160030641
202;0,493597230498702
203;0,481507300966763
204;0,467508435192939
205;0,456054817741629
206;0,445237512370947
207;0,431238646597123
208;0,414694532500786
209;0,404513539210732
210;0,39369623384005
211;0,37842474390497
212;0,366971126453659
213;0,35488119692172
214;0,34342757947041
215;0,331337649938471
216;0,317975096245275
217;0,302703606310194
218;0,287432116375114
219;0,277887435165688
220;0,265797505633749
221;0,254343888182439
222;0,23843608616673
223;0,228255092876676
224;0,217437787505994
225;0,203438921732171
226;0,186258495555204
227;0,175441190184523
228;0,163987572733213
229;0,149988706959388
230;0,137898777427449
231;0,126445159976139
232;0,112446294202315
233;0,0990837405091192
234;0,0876301230578092
235;0,0729949452033569
236;0,0602687035907898
237;0,0475424619782228
238;0,0322709720431416
239;0,0220899787530877
240;0,0100000492211496
241;-0,00272619239141747
242;-0,0148161219233565
243;-0,0307239239390658
244;-0,045359101793518
245;-0,0561764071641999
246;-0,068902648776767
247;-0,0816288903893341
248;-0,0924461957600169
249;-0,105172437372584
250;-0,119171303146407
251;-0,132533856839603
252;-0,144623786371542
253;-0,15671371590348
254;-0,169439957516047
255;-0,182166199128615
256;-0,196801376983068
257;-0,206982370273121
258;-0,217163363563174
259;-0,231162229336999
260;-0,245161095110823
261;-0,25788733672339
262;-0,269977266255329
263;-0,283339819948524
264;-0,295429749480463
265;-0,309428615254287
266;-0,319609608544341
267;-0,333608474318164
268;-0,347607340091988
269;-0,357788333382042
270;-0,372423511236494
271;-0,383877128687804
272;-0,397239682381
273;-0,411238548154825
274;-0,422692165606135
275;-0,432873158896188
276;-0,446235712589384
277;-0,458961954201951
278;-0,47105188373389
279;-0,486323373668971
280;-0,497776991120281
281;-0,509230608571592
282;-0,522593162264787
283;-0,535319403877354
284;-0,545500397167408
285;-0,556954014618718
286;-0,568407632070029
287;-0,582406497843853
288;-0,59895061194019
289;-0,609131605230244
290;-0,619948910600926
291;-0,633947776374749
292;-0,64540139382606
293;-0,658127635438627
294;-0,668308628728681
295;-0,679762246179991
296;-0,69185217571193
297;-0,707123665647011
298;-0,717940971017693
