Index;Value
0;1,60587074743707
1;1,5975986903889
2;1,58996294542136
3;1,58041826421194
4;1,5727825192444
5;1,56451046219623
6;1,5549657809868
7;1,54860266018052
8;1,53969429105172
9;1,53396748232607
10;1,52251386487476
11;1,5167870561491
12;1,50406081453654
13;1,49706138164962
14;1,48688038835957
15;1,4786083313114
16;1,4696999621826
17;1,46460946553758
18;1,45251953600564
19;1,4448837910381
20;1,43533910982867
21;1,42452180445799
22;1,41815868365171
23;1,40925031452291
24;1,39906932123286
25;1,39079726418469
26;1,38125258297526
27;1,37107158968521
28;1,36343584471767
29;1,3507096031051
30;1,34307385813756
31;1,33352917692814
32;1,32334818363808
33;1,3125308782674
34;1,30553144538049
35;1,29280520376792
36;1,28453314671975
37;1,27498846551033
38;1,26226222389776
39;1,25335385476896
40;1,24380917355954
41;1,23362818026948
42;1,22344718697943
43;1,21326619368938
44;1,20372151247995
45;1,19226789502864
46;1,18272321381921
47;1,16999697220665
48;1,16172491515848
49;1,14836236146528
50;1,14009030441711
51;1,12736406280455
52;1,11909200575638
53;1,10636576414381
54;1,09809370709564
55;1,0860037775637
56;1,07645909635428
57;1,06309654266108
58;1,05355186145166
59;1,04082561983909
60;1,03064462654904
61;1,02046363325898
62;1,00901001580767
63;0,998829022517619
64;0,986102780905052
65;0,972740227211856
66;0,961286609760545
67;0,953014552712377
68;0,939015686938554
69;0,929471005729128
70;0,918653700358446
71;0,90910901914902
72;0,894473841294568
73;0,884929160085143
74;0,869657670150062
75;0,860112988940637
76;0,848023059408698
77;0,836569441957387
78;0,82384320034482
79;0,814298519135395
80;0,806026462087226
81;0,792027596313402
82;0,779937666781463
83;0,767847737249524
84;0,754485183556329
85;0,743667878185647
86;0,732850572814965
87;0,721396955363654
88;0,709307025831715
89;0,697217096299777
90;0,685763478848466
91;0,670491988913386
92;0,66094730770396
93;0,648221066091393
94;0,636131136559454
95;0,62213227078563
96;0,611951277495577
97;0,598588723802381
98;0,587771418431699
99;0,573136240577247
100;0,56040999896468
101;0,547047445271484
102;0,538139076142687
103;0,522867586207607
104;0,512686592917553
105;0,500596663385614
106;0,487870421773047
107;0,47514418016048
108;0,463054250628541
109;0,447146448612831
110;0,436329143242149
111;0,42423921371021
112;0,411512972097643
113;0,399423042565705
114;0,387969425114394
115;0,375879495582455
116;0,361880629808632
117;0,351063324437949
118;0,333246586180356
119;0,323065592890302
120;0,309703039197107
121;0,298885733826424
122;0,283614243891344
123;0,274069562681918
124;0,258798072746838
125;0,246708143214899
126;0,235890837844217
127;0,221255659989764
128;0,208529418377197
129;0,195166864684002
130;0,183713247232691
131;0,170350693539496
132;0,157624451926929
133;0,144898210314361
134;0,133444592863051
135;0,120082039169856
136;0,105446861315403
137;0,0933569317834646
138;0,0838122505740388
139;0,0691770727195866
140;0,0583597673489047
141;0,0437245894944525
142;0,0335435962043986
143;0,0195447304305745
144;0,00618217673737931
145;-0,00845300111707292
146;-0,0199066185683838
147;-0,0339054843422071
148;-0,045359101793518
149;-0,056812719244828
150;-0,0701752729380241
151;-0,0822652024699631
152;-0,0956277561631582
153;-0,11026293401761
154;-0,124261799791435
155;-0,136351729323374
156;-0,149077970935941
157;-0,160531588387251
158;-0,175166766241703
159;-0,184711447451129
160;-0,199346625305581
161;-0,210163930676263
162;-0,2267080447726
163;-0,238797974304539
164;-0,251524215917106
165;-0,264886769610301
166;-0,276340387061612
167;-0,289066628674179
168;-0,299883934044861
169;-0,314519111899314
170;-0,325972729350624
171;-0,341880531366333
172;-0,352061524656387
173;-0,367969326672096
174;-0,377514007881521
175;-0,390240249494088
176;-0,402330179026027
177;-0,415056420638594
178;-0,427782662251161
179;-0,4398725917831
180;-0,455780393798809
181;-0,465325075008234
182;-0,479960252862687
183;-0,488868621991484
184;-0,504776424007193
185;-0,514957417297246
186;-0,527683658909814
187;-0,539773588441752
188;-0,55249983005432
189;-0,567135007908772
190;-0,578588625360083
191;-0,592587491133907
192;-0,601495860262704
193;-0,616767350197784
194;-0,62631203140721
195;-0,637129336777892
196;-0,646674017987317
197;-0,663218132083654
198;-0,674671749534965
199;-0,687397991147532
200;-0,698215296518214
201;-0,710305226050153
202;-0,72303146766272
203;-0,733212460952774
204;-0,744666078404085
205;-0,756119695855395
206;-0,772663809951732
207;-0,782208491161158
208;-0,794934732773725
209;-0,805752038144407
210;-0,817841967676346
211;-0,828659273047028
212;-0,840112890498338
213;-0,852202820030277
214;-0,863020125400959
215;-0,87829161533604
216;-0,888472608626094
217;-0,899926226077404
218;-0,910743531448086
219;-0,923469773060653
220;-0,933650766350707
221;-0,944468071721388
222;-0,955921689172699
223;-0,968011618704638
224;-0,981374172397834
225;-0,990918853607259
226;-1,00428140730045
227;-1,01318977642925
228;-1,02655233012245
229;-1,03609701133187
230;-1,0456416925413
231;-1,05645899791198
232;-1,06600367912141
233;-1,08127516905649
234;-1,09209247442717
235;-1,10163715563659
236;-1,11245446100728
237;-1,12454439053921
238;-1,13408907174864
239;-1,14299744087744
240;-1,15317843416749
241;-1,16590467578006
242;-1,177994605312
243;-1,18817559860205
244;-1,19899290397273
245;-1,20790127310153
246;-1,21999120263347
247;-1,22699063552038
248;-1,23908056505232
249;-1,24798893418112
250;-1,26071517579368
251;-1,27153248116437
252;-1,27789560197065
253;-1,28934921942196
254;-1,29762127647013
255;-1,30716595767955
256;-1,31734695096961
257;-1,32752794425966
258;-1,33834524963034
259;-1,34725361875914
260;-1,35934354829108
261;-1,36634298117799
262;-1,3777965986293
263;-1,38479603151621
264;-1,3956133368869
265;-1,40261276977381
266;-1,41470269930575
267;-1,42297475635391
268;-1,43315574964397
269;-1,44206411877277
270;-1,45097248790156
271;-1,46051716911099
272;-1,46815291407853
273;-1,47897021944921
274;-1,48596965233612
275;-1,49551433354555
276;-1,50251376643246
277;-1,5146036959644
278;-1,52160312885131
279;-1,53114781006074
280;-1,53751093086702
281;-1,54769192415707
282;-1,55341873288273
283;-1,56423603825341
284;-1,57187178322095
285;-1,58014384026912
286;-1,58841589731729
287;-1,59732426644609
288;-1,60623263557488
289;-1,61259575638117
290;-1,62150412550996
291;-1,62659462215499
292;-1,63677561544504
293;-1,6425024241707
294;-1,65204710538012
295;-1,65777391410578
296;-1,66604597115395
297;-1,67304540404086
298;-1,68322639733091
299;-1,68895320605657
300;-1,69468001478222
301;-1,70295207183039
302;-1,70867888055605
303;-1,72013249800736
304;-1,72458668257176
305;-1,73285873961993
306;-1,73794923626495
307;-1,74494866915186
308;-1,75322072620003
309;-1,75767491076443
310;-1,76340171949009
311;-1,76849221613511
312;-1,77676427318328
313;-1,78376370607019
314;-1,78949051479585
315;-1,79648994768276
316;-1,80030782016653
317;-1,8085798772147
318;-1,81239774969847
319;-1,81812455842413
320;-1,82512399131104
321;-1,83148711211732
322;-1,8378502329236
323;-1,84166810540737
324;-1,85057647453617
325;-1,85248541077806
326;-1,85884853158434
327;-1,86203009198748
328;-1,87030214903565
329;-1,87412002151942
330;-1,8804831423257
331;-1,88557363897073
332;-1,89066413561576
