Index;Value
0;0,861385613101893
1;0,87411185471446
2;0,887474408407656
3;0,898928025858966
4;0,910381643310277
5;0,922471572842216
6;0,933925190293526
7;0,943469871502952
8;0,954923488954262
9;0,966377106405573
10;0,976558099695627
11;0,993102213791964
12;1,00010164667888
13;1,0141005124527
14;1,0230088815815
15;1,03509881111344
16;1,04527980440349
17;1,05736973393543
18;1,06627810306423
19;1,07900434467679
20;1,0904579621281
21;1,10191157957941
22;1,11336519703072
23;1,12227356615952
24;1,13436349569146
25;1,14390817690088
26;1,15345285811031
27;1,16490647556162
28;1,17445115677105
29;1,1890863346255
30;1,19863101583492
31;1,20817569704435
32;1,21962931449566
33;1,22853768362446
34;1,23935498899514
35;1,24826335812394
36;1,2609895997365
37;1,26671640846216
38;1,28135158631661
39;1,29153257960666
40;1,30044094873546
41;1,31062194202551
42;1,31953031115431
43;1,33098392860562
44;1,33989229773442
45;1,34880066686322
46;1,35770903599201
47;1,37043527760458
48;1,37934364673338
49;1,38825201586217
50;1,39906932123286
51;1,40606875411977
52;1,41434081116794
53;1,42324918029673
54;1,43215754942553
55;1,44297485479621
56;1,45315584808627
57;1,46015528097318
58;1,47097258634386
59;1,47797201923077
60;1,48815301252083
61;1,49451613332711
62;1,50596975077842
63;1,51296918366533
64;1,52442280111664
65;1,53333117024544
66;1,54096691521298
67;1,54987528434178
68;1,55878365347057
69;1,56578308635749
70;1,5727825192444
71;1,58105457629257
72;1,59123556958262
73;1,60014393871142
74;1,60841599575959
75;1,6154154286465
76;1,62050592529153
77;1,63195954274284
78;1,63705003938786
79;1,64786734475855
80;1,6535941534842
81;1,66186621053237
82;1,66950195549991
83;1,67777401254808
84;1,68477344543499
85;1,6917728783219
86;1,69940862328944
87;1,70704436825698
88;1,71340748906327
89;1,71977060986955
90;1,72677004275646
91;1,73376947564337
92;1,74267784477217
93;1,7477683414172
94;1,75604039846537
95;1,76113089511039
96;1,76940295215856
97;1,77385713672296
98;1,78276550585176
99;1,78785600249678
100;1,79676437162558
101;1,80058224410935
102;1,80821798907689
103;1,81330848572192
104;1,82030791860883
105;1,82476210317323
106;1,83239784814077
107;1,83557940854391
108;1,84385146559208
109;1,84894196223711
110;1,85466877096276
111;1,85721401928527
112;1,86548607633344
113;1,86930394881721
114;1,87503075754287
115;1,87948494210727
116;1,88584806291355
117;1,88966593539732
118;1,89730168036486
119;1,89984692868738
120;1,90621004949366
121;1,91002792197743
122;1,91639104278371
123;1,91766366694497
124;1,92466309983188
125;1,92720834815439
126;1,93484409312194
127;1,93802565352508
128;1,94375246225073
129;1,94566139849262
130;1,95138820721827
131;1,95393345554079
132;1,96029657634707
133;1,96156920050833
134;1,96665969715335
135;1,97047756963712
136;1,97493175420152
137;1,97747700252403
138;1,98193118708843
139;1,98511274749158
140;1,98765799581409
141;1,99147586829786
142;1,994657428701
143;1,99847530118477
144;2,00165686158791
145;2,00420210991043
146;2,00865629447482
147;2,00929260655545
148;2,01438310320048
